7400,2.6666666666666665,8,3
7371,2.6666666666666665,96,36
2612,2.6666666666666665,24,9
6052,2.6666666666666665,8,3
2140,2.6666666666666665,192,72
7432,2.658536585365854,109,41
2335,2.657142857142857,186,70
601,2.655172413793104,77,29
2535,2.647058823529412,180,68
401,2.641025641025641,103,39
7483,2.6382978723404253,124,47
3548,2.636363636363636,58,22
488,2.6285714285714294,92,35
1250,2.627906976744186,113,43
1485,2.625,21,8
677,2.6206896551724137,76,29
7265,2.619047619047619,165,63
2230,2.6142857142857143,183,70
514,2.6111111111111107,94,36
2970,2.5974025974025974,200,77
1243,2.590909090909091,114,44
7242,2.5901639344262297,158,61
7764,2.58974358974359,101,39
8111,2.583333333333333,93,36
5396,2.5806451612903225,80,31
701,2.5789473684210527,98,38
2530,2.5714285714285716,198,77
715,2.5714285714285716,72,28
616,2.5675675675675675,95,37
8119,2.566666666666667,77,30
5237,2.5641025641025643,100,39
1245,2.5555555555555562,115,45
3088,2.5454545454545454,56,22
2824,2.525641025641025,197,78
5378,2.5172413793103448,73,29
436,2.5161290322580645,78,31
4217,2.5135135135135136,93,37
2026,2.5,5,2
2217,2.5,5,2
8312,2.5,5,2
5721,2.5,5,2
221,2.5,5,2
8321,2.5,115,46
4317,2.5,15,6
730,2.5,75,30
3223,2.5,5,2
2633,2.5,10,4
8405,2.5,15,6
8399,2.5,5,2
2786,2.5,10,4
2988,2.4791666666666665,119,48
536,2.475,99,40
7369,2.473684210526316,47,19
4590,2.4693877551020407,121,49
469,2.46875,79,32
2753,2.467532467532468,190,77
1813,2.459016393442623,150,61
1720,2.459016393442623,150,61
463,2.452380952380953,103,42
3348,2.452380952380953,103,42
2997,2.448717948717949,191,78
756,2.4473684210526314,93,38
5445,2.4468085106382977,115,47
2256,2.4444444444444446,132,54
571,2.4375,78,32
504,2.4375,78,32
649,2.4375,78,32
407,2.4375,78,32
1317,2.4324324324324325,90,37
4956,2.4285714285714284,17,7
1269,2.4255319148936167,114,47
7202,2.422535211267605,172,71
5373,2.419354838709677,75,31
7219,2.4142857142857137,169,70
858,2.411764705882353,82,34
580,2.411764705882353,82,34
3436,2.41025641025641,188,78
2768,2.4078947368421053,183,76
2292,2.4074074074074074,130,54
2818,2.4047619047619047,101,42
7218,2.403225806451613,149,62
5096,2.4,12,5
7058,2.4,12,5
3565,2.4,48,20
1201,2.4,12,5
3303,2.4,12,5
1246,2.395833333333333,115,48
5131,2.391304347826087,55,23
7306,2.3846153846153846,93,39
489,2.3823529411764706,81,34
4298,2.380952380952381,50,21
576,2.375,19,8
1247,2.372549019607843,121,51
724,2.363636363636364,78,33
6292,2.363636363636364,130,55
7213,2.3611111111111107,170,72
750,2.357142857142857,99,42
1364,2.3493975903614457,195,83
470,2.342857142857143,82,35
7207,2.338235294117647,159,68
1098,2.333333333333333,14,6
7225,2.333333333333333,161,69
7457,2.333333333333333,77,33
4155,2.333333333333333,91,39
239,2.333333333333333,7,3
7914,2.333333333333333,7,3
7950,2.333333333333333,7,3
6215,2.333333333333333,7,3
3775,2.325,93,40
711,2.324324324324324,86,37
385,2.324324324324324,86,37
962,2.3225806451612905,72,31
2467,2.309090909090909,127,55
4709,2.3076923076923075,60,26
7183,2.3076923076923075,30,13
388,2.3055555555555562,83,36
6618,2.3,23,10
7436,2.3,92,40
749,2.2857142857142856,48,21
3025,2.2857142857142856,32,14
6825,2.2857142857142856,16,7
965,2.2857142857142856,32,14
1366,2.2857142857142856,16,7
1332,2.2857142857142856,32,14
6716,2.2857142857142856,16,7
7223,2.283333333333333,137,60
4842,2.2830188679245285,121,53
5205,2.2777777777777777,41,18
4069,2.2745098039215685,116,51
500,2.272727272727273,75,33
710,2.27027027027027,84,37
1261,2.2698412698412698,143,63
2840,2.2666666666666666,102,45
2414,2.2641509433962264,120,53
725,2.257142857142857,79,35
5729,2.25,18,8
4571,2.25,9,4
4707,2.25,18,8
4285,2.25,18,8
599,2.25,18,8
7385,2.25,9,4
6994,2.25,27,12
583,2.236842105263158,85,38
481,2.235294117647059,76,34
5281,2.227272727272727,49,22
5207,2.227272727272727,49,22
3360,2.2222222222222223,100,45
7898,2.2222222222222223,20,9
3130,2.216216216216216,82,37
2703,2.2142857142857144,93,42
2086,2.2131147540983607,135,61
8082,2.2111111111111112,199,90
2691,2.2105263157894743,126,57
547,2.2051282051282053,86,39
7215,2.2033898305084745,130,59
5622,2.2,33,15
6155,2.2,11,5
8395,2.2,11,5
3731,2.2,11,5
2649,2.2,11,5
532,2.2,77,35
7422,2.2,11,5
2926,2.2,11,5
1116,2.2,11,5
2695,2.1964285714285716,123,56
2286,2.1929824561403506,125,57
391,2.189189189189189,81,37
2181,2.1864406779661016,129,59
6770,2.1818181818181817,24,11
371,2.171428571428572,76,35
604,2.171428571428572,76,35
7318,2.1707317073170733,89,41
3752,2.1698113207547167,115,53
5036,2.1666666666666665,13,6
1758,2.1666666666666665,65,30
2866,2.1666666666666665,26,12
